ID,Groupe,Type_de_paire,Normaux_ou_TC,rôle,Sexe,O_ethinique,SSE,code,code_paire,impuls_1,impuls_2,impuls_3,impuls_4,impuls_5,impuls_6,impuls_7,impuls_8,impuls_9,impuls_10,impuls_11,impuls_12,impuls_13,impuls_14,impuls_15,impuls_16,impuls_17,impuls_18,impuls_19,impuls_20,impuls_21,impuls_22,impuls_23,impuls_24,impuls_25,impuls_26,impuls_27,impuls_28,impuls_29,impuls_30,sensibil_1a,sensibli_1b,sensibil_1c,sensibil_2a,sensibli_2b,sensibil_2c,sensibil_3a,sensibli_3b,sensibil_3c,sensibil_4a,sensibli_4b,sensibil_4c,sensibil_5a,sensibli_5b,sensibil_5c,sensibil_6a,sensibli_6b,sensibil_6c,habil_soc_1,habil_soc_2,habil_soc_3,habil_soc_4,habil_soc_5,habil_soc_6,habil_soc_7,habil_soc_8,habil_soc_9,habil_soc_10,habil_soc_11,habil_soc_12,habil_soc_13,habil_soc_14,habil_soc_15,habil_soc_16,habil_soc_17,habil_soc_18,habil_soc_19,habil_soc_20,habil_soc_21,habil_soc_22,habil_soc_23,habil_soc_24,habil_soc_25,habil_soc_26,habil_soc_27,habil_soc_28,habil_soc_29,habil_soc_30,habil_soc_31,habil_soc_32,habil_soc_33,habil_soc_34,habil_soc_35,habil_soc_36,habil_soc_37,habil_soc_38,habil_soc_39,habil_soc_40,habil_soc_41,habil_soc_42,habil_soc_43,habil_soc_44,habil_soc_45,habil_soc_46,prob_cpt_1,prob_cpt_2,prob_cpt_3,prob_cpt_4,prob_cpt_5,prob_cpt_6,prob_cpt_7,prob_cpt_8,prob_cpt_9,prob_cpt_10,prob_cpt_11,prob_cpt_12,prob_cpt_13,prob_cpt_14,prob_cpt_15,prob_cpt_16,altruisme_1,altruisme_2,altruisme_3,altruisme_4,altruisme_5,altruisme_6,gratif_1,gratif_2,gratif_3,gratif_4,gratif_5,gratif_6,gratif_7,gratif_8,gratif_9,gratif_10,gratif_11,gratif_12,gratif_13,gratif_14,gratif_15,gratif_16,gratif_17,gratif_18,gratif_19,gratif_20,gratif_21,gratif_22,gratif_23,gratif_24,gratif_25,gratif_26,gratif_27,cupidite_1,cupidite_2,cupidite_3,cupidite_4,cupidite_5,cupidite_6,cupidite_7,cupidite_8,cupidite_9,cupidite_10,cupidite_11,trav_equ_1,trav_equ_2,trav_equ_3,trav_equ_4,trav_equ_5,trav_equ_6,collab_1,collab_2,collab_3,collab_4,collab_5,collab_6,collab_7,collab_8,collab_9,collab_10,collab_11,collab_12,collab_13,collab_14,collab_15,collab_16,collab_17,collab_18,collab_19,collab_20,collab_21,collab_22,empath_1,empath_2,empath_3,empath_4,empath_5,empath_6,empath_7,empath_8,empath_9,empath_10,empath_11,empath_12,empath_13,empath_14,motiv_1,motiv_2,motiv_3,inv_1,avoir_1,afi_1,profit_1,remise_1,afb_1,inv_2,avoir_2,afi_2,profit_2,remise_2,afb_2,inv_3,avoir_3,afi_3,profit_3,remise_3,afb_3,inv_4,avoir_4,afi_4,profit_4,remise_4,afb_4,inv_5,avoir_5,afi_5,profit_5,remise_5,afb_5,inv_6,avoir_6,afi_6,profit_6,remise_6,afb_6,inv_7,avoir_7,afi_7,profit_7,remise_7,afb_7,inv_8,avoir_8,afi_8,profit_8,remise_8,afb_8,inv_9,avoir_9,afi_9,profit_9,remise_9,afb_9,inv_10,avoir_10,afi_10,profit_10,remise_10,afb_10,avoir_investisseur_Total_sans_coup_10,avoir_banquier_Total_sans_coup_10,pourcentage_investissement_jeu_1,pourcentage_remise_jeu_1,pourcentage_investissement_jeu_2,pourcentage_remise_jeu_2,pourcentage_investissement_jeu_3,pourcentage_remise_jeu_3,pourcentage_investissement_jeu_4,pourcentage_remise_jeu_4,pourcentage_investissement_jeu_5,pourcentage_remise_jeu_5,pourcentage_investissement_jeu_6,pourcentage_remise_jeu_6,pourcentage_investissement_jeu_7,pourcentage_remise_jeu_7,pourcentage_investissement_jeu_8,pourcentage_remise_jeu_8,pourcentage_investissement_jeu_9,pourcentage_remise_jeu_9,Investissement_moyen_sans_coup_10,Remise_moyenne_sans_coup_10,Gain_dyade_sans_coup_10,Gain_banquier_sans_coup_10,Somme_motivation,impuls_1_inv,impuls_7_inv,impuls_8_inv,impuls_9_inv,impuls_10_inv,impuls_12_inv,impuls_13_inv,impuls_15_inv,impuls_20_inv,impuls_29_inv,impuls_30_inv,sensibil_6c_inv,sensibli_1d,sensibil_1e,sensibil_2d,sensibil_2e,sensibil_3d,sensibil_3e,sensibil_4d,sensibil_4e,sensibil_5d,sensibil_5e,sensibil_6d,sensibil_6e,altruis_1_inv,altruis_2_inv,altruis_3_inv,altruis_4_inv,altruis_5_inv,gratif_2_inv,gratif_5_inv,gratif_7_inv,gratif_9_inv,gratif_11_inv,gratif_14_inv,gratif_16_inv,gratif_17_inv,gratif_18_inv,gratif_19_inv,gratif_25_inv,gratif_26_inv,gratif_27_inv,cupidite_8_inv,trav_equ_6_inv,collab_5_inv,collab_15_inv,collab_16_inv,collab_18_inv,collab_19_inv,collab_21_inv,empath_2_inv,empath_3_inv,empath_7_inv,empath_8_inv,empath_9_inv,Impulsivite_attentionnelle,Impulsivite_motrice,Impulsivite_manque_de_planif,impuls_moy,sensibilite_anxiete_moy,sensibilite_frustration_moy,HS_Communication,HS_Cooperation,HS_Affirmation,HS_Responsabilite,HS_Empathie,HS_Engagement,HS_Autocontrole,habil_soc_moy,Prob_cpt_externalises,Prob_cpt_Hyper_inat,Prob_cpt_moy,Gratif_Nourriture,Gratif_Social,Gratif_Argent,Gratif_Scolaire,gratif_moy,cupidite_moy_8items,altruisme_moy,Trav_equ_individ,Trav_equ_equipe,cupidite_moy,IS_Coop,IS_compet,IS_Individ,Empath_perspective,Empath_preoccup,Invest_moyen_1_10,Invest_moyen_1_9,Invest_moyen_2_9,Remise_moyen_1_10,Remise_moyen_1_9,Remise_moyen_2_9,Gain_total_paire,Invest_1_2_3,Invest_4_5_6,Invest_7_8_9,Remise_1_2_3,Remise_4_5_6,Remise_7_8_9,jj_mm_aa,CP,FAC1_1_Varimax,FAC2_1_Varimax,FAC3_1_Varimax,FAC4_1_Varimax,FAC5_1_Varimax,FAC6_1_Varimax,FAC1_1_Oblimin,FAC2_1_Oblimin,FAC3_1_Oblimin,FAC4_1_Oblimin,FAC5_1_Oblimin,FAC6_1_Oblimin
362,15,1,2,2,2,1,2,27,25,4,1,3,2,1,4,1,4,4,2,1,4,4,1,3,1,2,2,3,1,1,3,1,1,3,1,1,1,1,1,3,2,5,3,3,3,3,3,3,3,999,999,3,3,4,2,4,3,4,2,2,4,2,4,3,4,3,1,1,2,1,1,1,3,3,1,3,2,2,3,2,4,3,3,2,1,4,4,3,3,4,1,1,2,3,2,4,4,3,3,1,1,2,3,2,1,3,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,2,2,1,4,3,3,2,1,1,999,4,4,3,4,3,4,4,4,3,3,3,3,3,4,999,3,3,3,3,2,2,1,5,4,1,4,4,1,1,3,2,2,4,4,4,4,1,2,3,4,4,3,2,2,3,3,2,1,1,1,3,3,1,1,3,2,1,1,2,2,3,1,1,1,1,3,2,2,2,2,1,1,3,7,5,5,15,17,15,2,13,0,20,20,0,0,0,5,15,16,15,1,14,0,20,20,0,0,0,5,15,15,15,0,15,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,168,42,25,13.33,0,,25,6.67,0,,25,0,0,,0,,0,,0,,1.67,0.33,210,42,,1,4,1,1,3,1,1,2,4,4,4,4,15,10,9,9,9,9,999,999,12,12,8,16,5,5,5,5,4,2,4,5,2,3,2,2,3,3,3,3,3,3,2,2,2,3,3,5,3,5,4,3,5,3,4,1.75,2.18,1.91,1.95,10.6,11.2,3,2.71,2,2.71,2.33,2.14,2.67,2.51,1.58,1.14,1.44,2.71,2.5,3.43,3.2,2.96,2.38,4.33,4,2.5,2.36,2.71,1.75,2.86,1.86,2.71,1.5,1.67,1.25,0.3,0.33,0.13,230,3.33,1.67,0,1,0,0,0,0,1.46722,-2.28436,-1.05513,-1.27081,0.88612,-0.34775,0.82842,-1.40112,1.12379,-1.28668,-2.05267,0.4473
363,15,1,2,2,1,1,2,4,2,3,2,2,3,2,2,2,2,3,4,1,3,3,2,2,3,2,1,2,2,3,2,2,2,1,3,2,2,3,2,3,4,3,2,3,2,4,2,2,2,2,2,2,2,2,1,3,5,3,3,2,3,4,3,2,2,2,3,1,3,2,3,2,3,3,2,3,3,1,3,3,3,3,2,4,2,4,4,2,3,2,1,1,2,2,1,3,3,2,3,2,2,3,3,2,2,3,2,3,3,2,2,2,1,2,3,3,2,3,2,3,4,3,2,1,2,5,4,4,3,3,3,3,2,3,2,2,2,3,3,4,2,3,2,3,2,3,2,3,2,2,2,3,4,2,3,3,4,1,2,4,4,3,2,4,3,2,4,3,4,2,2,3,1,1,1,3,1,1,3,2,1,1,1,3,4,3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,5,5,2,18,21,6,3,3,4,16,22,12,6,6,5,15,30,15,15,0,8,12,36,24,24,0,8,12,12,24,0,24,1,19,21,3,2,1,1,19,20,3,1,2,5,15,25,15,10,5,3,17,17,9,0,9,5,15,25,15,10,5,204,50,10,50,20,50,25,100,40,100,40,0,5,66.67,5,33.33,25,66.67,15,0,4.11,6.78,254,50,,2,3,3,2,1,2,2,3,3,2,3,2,9,12,4,6,8,4,4,4,4,4,2,6,3,2,3,4,5,2,3,3,3,4,3,4,3,4,3,4,4,3,2,2,5,3,2,999,999,999,999,999,999,999,999,2.13,2.27,2.09,2.16,5.17,6,3.17,2.86,2.43,2.71,2.5,2,2,2.52,2.42,2.14,2.31,3,3,3.14,3.14,3.07,3.13,3.17,3,3,2.73,3.25,1.88,1.4,,,4.2,4.11,4.38,7.1,6.78,7.25,284,3.67,5.67,3,8,8.67,3.67,0,0,,,,,,,,,,,,
364,15,1,2,2,2,1,2,11,9,3,2,2,3,2,3,3,999,2,1,2,3,3,3,2,2,1,2,1,3,1,3,2,1,1,3,2,2,1,3,4,5,6,5,4,4,5,3,4,5,5,2,4,3,6,1,3,6,1,3,3,4,4,4,3,4,1,2,2,3,3,3,3,3,4,4,3,3,2,3,2,3,4,2,3,2,3,4,4,3,2,3,3,2,3,1,4,4,2,4,3,2,2,2,1,2,2,2,999,2,1,2,3,1,2,1,1,1,1,1,3,999,1,1,2,3,3,4,2,3,4,999,3,4,5,4,1,2,3,1,5,1,999,5,999,4,4,3,3,1,2,3,1,4,1,1,2,3,3,1,5,1,1,4,3,3,4,4,2,3,2,1,1,1,1,1,4,1,2,3,1,1,1,1,3,3,2,2,3,1,4,2,2,3,2,2,3,4,2,999,3,3,2,3,4,4,3,4,3,20,0,20,60,20,40,0,20,20,0,0,0,20,0,30,60,30,30,20,0,30,60,30,30,0,20,20,0,0,0,20,0,20,60,20,40,20,0,30,60,30,30,20,0,30,60,30,30,20,0,20,60,20,40,0,20,20,0,0,0,220,240,100,33.33,0,,100,50,100,50,0,,100,33.33,100,50,100,50,100,33.33,15.56,20,460,240,,2,2,999,3,4,2,2,3,2,4,2,1,24,30,20,16,20,12,10,10,24,18,1,3,3,999,5,5,4,2,2,3,1,5,5,5,999,1,999,4,3,5,1,3,5,3,3,4,3,2,3,4,4,999,3,2.25,1.82,2.6,2.22,16.5,14.83,3.33,2.86,2.71,3.14,3.17,2.57,2.33,2.87,1.45,2,999,2.57,3.25,3,4.17,3.25,2.13,4,4,2.75,2,3.14,1.38,1.71,3.17,3.14,14,15.56,15,18,20,20,480,13.33,13.33,20,16.67,16.67,26.67,0,0,1.03604,-0.47385,0.22328,-0.79845,2.39127,-1.03827,0.56777,0.0055,2.39331,-0.9329,-0.44882,-0.66674
365,15,1,2,2,2,1,2,3,1,3,2,2,2,2,2,3,4,3,3,2,3,3,2,3,1,1,2,3,3,1,2,2,3,2,2,2,1,2,3,4,2,3,5,3,2,4,2,3,5,4,4,3,1,4,3,3,5,3,4,3,4,3,4,4,3,2,3,2,4,3,3,2,3,3,2,3,4,3,4,2,3,2,3,4,2,4,3,3,4,3,3,2,3,4,2,3,4,3,3,2,2,2,3,3,2,3,1,2,1,1,2,2,1,2,1,1,2,1,1,4,2,2,3,2,4,4,2,4,4,4,4,2,4,3,4,3,2,3,1,3,1,2,2,2,4,4,4,3,3,1,3,2,2,2,1,2,3,3,3,4,2,2,1,3,4,4,2,4,3,3,4,4,3,2,2,3,1,3,4,3,1,1,1,4,4,3,3,5,3,2,3,4,3,2,3,3,4,1,1,2,2,2,4,3,2,3,5,3,3,17,21,9,4,5,2,18,19,6,1,5,0,20,20,0,0,0,0,20,20,0,0,0,5,15,21,15,6,9,4,16,22,12,6,6,6,14,24,18,10,8,8,12,25,24,13,11,0,20,20,0,0,0,0,20,20,0,0,0,192,44,15,44.44,10,16.67,0,,0,,25,40,20,50,30,55.56,40,54.17,0,,3.11,4.44,236,44,,2,2,1,2,2,2,2,2,2,3,2,2,12,6,10,6,12,6,20,16,12,4,6,6,2,4,4,3,4,4,2,4,3,3,5,5,4,4,4,5,3,4,2,3,4,2,2,3,1,4,3,4,5,5,4,2,1.82,2,1.94,12,7.33,3.5,3.43,2.29,3.14,3.5,2.29,3,3.02,1.58,1.71,1.63,3.29,4,4,3.57,3.71,1.88,3.5,3,3.5,2.09,3.43,2.38,2.14,3.14,3.71,2.8,3.11,3.13,4,4.44,4.5,256,1.67,3,4.67,1.67,4,7.67,0,0,0.90834,-0.17077,-0.12788,-0.74415,0.82518,0.3169,0.85414,-0.2867,0.71586,-0.5822,0.04117,0.53706
366,15,1,2,2,1,1,3,12,10,3,2,4,1,2,3,2,3,2,2,4,4,3,2,2,2,3,4,3,2,2,3,2,2,1,3,1,2,2,3,2,1,4,6,1,3,4,1,4,2,1,2,1,2,6,1,1,6,2,4,4,4,3,4,3,3,1,3,2,3,3,4,2,4,4,3,4,4,4,4,2,4,4,3,4,2,4,4,4,3,4,3,2,4,4,4,4,4,3,3,2,2,2,2,1,2,2,2,1,1,1,2,3,1,4,1,1,2,1,1,4,2,2,3,1,5,2,1,4,5,1,4,5,5,5,4,2,1,4,1,4,2,1,2,2,1,4,1,4,1,1,5,1,2,2,1,2,4,1,2,2,5,2,1,3,2,4,4,2,4,4,3,3,1,1,1,4,1,2,4,1,1,1,1,4,1,1,4,4,2,1,3,2,2,1,4,1,4,1,1,1,3,1,4,1,2,1,7,1,5,15,30,15,15,0,15,5,20,45,15,30,5,15,20,15,5,10,10,10,20,30,10,20,5,15,15,15,0,15,0,20,20,0,0,0,2,18,20,6,2,4,8,12,16,24,4,20,0,20,20,0,0,0,15,5,10,45,5,40,181,99,25,100,75,33.33,25,33.33,50,33.33,25,0,0,,10,33.33,40,16.67,0,,5.56,5.67,280,99,,2,3,2,3,3,1,2,3,3,3,2,1,8,4,18,3,16,4,4,2,6,12,1,1,2,4,4,3,5,5,5,1,1,4,5,4,5,4,4,5,1,5,4,2,5,2,5,2,2,5,4,5,5,5,5,2.75,2.27,2.36,2.46,8.83,4.33,3.83,3.14,2.43,3.57,3.67,2.86,3.33,3.26,1.33,2.29,1.63,2.14,4.5,2.86,4.43,3.48,2.38,3.83,4,2.25,2.36,3.86,2,1.57,3,3.57,6.5,5.56,5.63,5.6,5.67,4.5,330,8.33,5,3.33,11.67,3.33,2,0,0,0.50976,0.79471,0.23289,-0.67898,-0.40127,-1.62716,0.32218,0.25041,-0.32026,-0.91747,0.59197,-1.53396
367,15,1,2,2,2,1,2,15,13,1,2,2,3,3,2,1,4,2,3,2,3,3,1,3,4,3,4,3,2,3,3,3,2,1,3,4,2,3,1,3,2,5,4,1,4,4,1,3,2,1,4,2,1,4,1,1,6,3,4,4,4,2,4,4,2,3,4,2,3,3,4,3,3,3,1,4,4,4,4,3,4,3,4,2,2,4,4,3,3,3,1,3,2,3,3,2,4,4,3,2,3,3,3,1,3,1,3,1,1,1,3,1,1,4,1,2,1,1,1,3,1,1,3,3,5,5,1,3,4,4,4,1,4,5,4,4,4,3,1,4,2,3,3,3,4,4,4,4,5,4,3,3,3,1,1,4,1,4,1,2,5,1,3,3,4,4,4,3,4,1,1,1,2,1,1,3,1,3,4,1,1,1,1,4,5,1,5,5,999,4,5,3,5,5,5,1,1,5,3,3,2,1,4,1,1,4,6,2,2,18,21,6,3,3,3,17,22,9,5,4,4,16,20,12,4,8,3,17,21,9,4,5,4,16,21,12,5,7,4,16,21,12,5,7,4,16,21,12,5,7,4,16,16,12,0,12,0,20,20,0,0,0,0,20,20,0,0,0,183,53,10,50,15,55.56,20,33.33,15,44.44,20,41.67,20,41.67,20,41.67,20,0,0,,3.11,3.44,236,53,,4,4,1,3,2,2,2,2,3,2,4,1,15,10,16,4,12,3,8,4,8,4,1,1,3,5,5,3,3,5,2,5,1,2,5,4,3,3,3,2,3,3,4,2,5,2,1,1,1,2,1,1,1,3,3,2.5,2.82,2.55,2.62,10,4.33,3.83,3.43,2.71,3.14,3.17,2.29,3.33,3.13,1.25,2.29,1.63,3.57,3.5,3.86,3.43,3.59,2.38,4,4,3,2.55,3,1,1.67,1.86,2.14,2.8,3.11,3.25,3.1,3.44,3.5,256,3,3.67,2.67,4,4.67,1.67,999,0,0.96799,-0.61761,-0.42402,-1.48416,-0.83328,-1.90939,0.43359,-0.5602,-0.49327,-1.79002,-0.76872,-1.33401
368,15,1,2,2,1,1,2,16,14,2,1,3,2,1,2,1,3,2,4,2,3,3,2,2,2,4,3,4,2,3,1,1,3,1,4,2,3,3,2,1,1,6,1,2,3,2,1,1,4,6,1,1,1,1,1,6,6,3,4,4,4,4,3,2,3,1,1,1,3,4,3,1,2,4,3,3,2,1,2,4,3,4,4,2,2,2,2,2,4,4,4,4,1,3,4,3,4,1,3,3,2,2,3,1,4,4,3,3,2,1,3,4,1,4,1,3,3,4,3,3,4,4,3,1,5,5,1,5,3,1,3,1,5,1,5,1,5,4,1,5,4,2,1,2,3,4,4,5,2,2,4,1,5,3,1,1,5,5,4,5,5,5,1,4,4,3,3,2,3,3,1,5,1,1,1,5,1,3,5,3,5,5,5,5,3,1,4,5,4,3,5,5,3,1,3,1,3,1,2,3,1,4,4,1,1,1,7,1,5,15,20,15,5,10,5,15,18,15,3,12,7,13,15,21,2,19,1,19,19,3,0,3,0,20,20,0,0,0,5,15,15,15,0,15,1,19,19,3,0,3,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,166,62,25,33.33,25,20,35,9.52,5,0,0,,25,0,5,0,0,,0,,2.67,1.11,228,62,,3,4,2,3,1,2,2,3,3,2,3,1,6,6,3,6,2,1,4,6,1,1,1,6,3,2,2,3,5,5,5,5,5,5,5,2,4,5,4,4,2,5,1,3,5,1,3,2,1,3,3,5,5,4,3,2.63,2.27,2.36,2.42,2.83,4.33,2.33,2.86,2.71,3,3.17,3.29,2,2.77,2.58,3.29,2.75,3.86,4,4.43,4.57,4.21,3.25,3.33,3,3.25,3.27,4,3.5,1.71,2.71,3.43,2.4,2.67,2.38,1,1.11,0.63,248,5.67,2,0.33,3.33,0,0,0,0,-1.32475,-0.4878,0.73425,0.67746,-0.91116,1.40643,-1.03683,0.82575,-0.88833,0.76411,-0.44259,1.19839
369,15,1,2,2,2,1,2,19,17,2,2,3,2,2,2,3,3,4,2,2,3,3,2,1,2,2,3,3,2,1,2,2,2,1,2,2,2,1,3,3,4,3,5,4,3,3,2,2,4,4,3,2,2,2,2,3,5,3,3,3,4,3,4,3,3,3,3,2,4,3,3,2,3,4,3,3,3,2,4,3,3,3,2,3,3,3,4,3,4,3,4,2,3,3,4,4,3,3,3,2,3,3,3,3,2,2,2,1,2,2,1,1,1,3,1,2,2,1,1,1,2,1,3,3,4,3,2,2,4,4,4,2,5,2,3,2,2,4,1,5,1,1,3,2,2,2,4,5,4,2,3,1,2,2,1,2,4,1,2,2,5,1,1,3,4,4,3,3,3,2,5,5,2,2,1,4,1,3,4,5,2,3,3,4,2,4,3,4,4,3,2,3,3,2,3,3,4,2,2,1,4,3,4,2,3,3,6,4,5,15,17,15,2,13,0,20,20,0,0,0,5,15,16,15,1,14,0,20,20,0,0,0,5,15,15,15,0,15,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,168,42,25,13.33,0,,25,6.67,0,,25,0,0,,0,,0,,0,,1.67,0.33,210,42,,3,2,2,1,3,2,2,4,3,4,2,2,9,12,15,12,6,4,12,12,4,4,4,6,5,4,5,3,3,4,2,4,4,4,5,5,5,3,4,4,3,5,4,3,4,2,4,3,2,3,3,4,4,4,5,2,2,2.64,2.21,8.33,8.33,3.33,3.43,2.57,3.43,3.17,3,2.67,3.09,1.58,1.86,1.69,3.14,3.83,3.43,4.57,3.74,2.25,4,3.5,3.25,2.27,3.14,3.88,2.14,3.14,3.86,1.5,1.67,1.25,0.3,0.33,0.13,230,3.33,1.67,0,1,0,0,0,0,0.74203,-0.22272,-0.2874,0.27695,0.39117,-0.22471,0.60935,-0.32508,0.30744,0.28403,-0.12564,-0.23055
370,15,1,2,2,2,1,2,20,18,3,2,2,1,2,2,2,4,1,3,4,3,3,2,2,2,1,3,2,4,2,1,3,3,1,2,2,2,3,3,5,2,3,5,2,2,5,2,3,4,3,2,6,2,4,4,3,4,3,4,3,4,3,4,3,3,2,4,2,3,4,3,2,4,3,3,4,4,3,3,3,4,4,2,3,4,3,4,3,3,3,2,2,2,4,3,4,4,1,2,3,2,2,2,3,2,2,4,2,3,1,4,3,1,4,2,2,3,1,1,4,2,2,3,4,4,2,3,5,4,4,3,1,2,4,5,3,1,4,1,4,1,2,1,2,4,4,5,4,5,2,1,2,5,4,1,4,5,5,4,5,4,4,2,2,2,4,4,2,3,5,5,5,4,3,2,3,3,5,3,4,4,5,5,2,1,2,2,3,5,3,2,4,4,2,4,3,3,3,2,2,4,3,3,2,2,4,7,4,5,15,23,15,8,7,2,18,20,6,2,4,4,16,19,12,3,9,5,15,20,15,5,10,4,16,17,12,1,11,7,13,23,21,10,11,6,14,21,18,7,11,7,13,23,21,10,11,8,12,22,24,10,14,6,14,14,18,0,18,188,88,25,53.33,10,33.33,20,25,25,33.33,20,8.33,35,47.62,30,38.89,35,47.62,40,41.67,5.33,6.22,276,88,,2,3,1,4,2,2,2,3,1,2,2,3,15,6,10,4,15,6,8,6,24,8,12,9,2,4,4,3,2,3,2,5,2,3,5,5,4,5,4,4,5,4,1,3,3,4,5,4,3,3,2,4,3,4,4,2.5,1.73,2.18,2.14,14,6.5,4,3,2.57,3.14,3.33,3.14,2.17,3.05,1.92,3.29,2.38,3,3.67,5,3.57,3.81,3.63,3.17,4,2.25,3.55,3.29,4.38,3.71,2.86,3.57,5.4,5.33,5.38,5.6,6.22,6,308,3.67,5.33,7,4.33,5.33,9,0,0,-0.86125,0.31877,-1.22138,1.57236,0.75663,0.83922,-0.58984,-1.06127,0.65191,1.72646,0.25863,0.43266
371,15,1,2,2,2,1,2,23,21,3,2,2,2,1,3,4,3,4,4,1,4,4,2,4,1,2,4,1,2,1,2,2,1,2,1,2,1,2,2,5,2,3,4,2,2,6,1,2,4,3,2,3,2,5,1,1,6,3,3,4,4,3,4,999,3,3,2,2,3,3,4,3,4,3,3,3,4,2,3,999,3,3,3,3,3,2,4,3,3,4,3,3,3,2,4,3,4,4,2,4,2,2,3,3,2,3,1,2,2,1,1,1,1,2,1,4,2,1,1,2,2,2,5,5,5,5,4,5,5,2,4,2,5,1,4,2,4,5,1,5,1,2,1,1,4,4,4,5,5,1,2,2,4,4,1,5,4,1,4,5,5,2,1,3,2,4,2,4,3,4,5,4,2,1,1,5,1,4,4,5,5,5,4,3,4,3,4,4,2,1,4,3,3,3,4,4,3,2,3,2,4,4,4,3,2,5,6,3,5,15,20,15,5,10,5,15,18,15,3,12,7,13,15,21,2,19,1,19,19,3,0,3,0,20,20,0,0,0,5,15,15,15,0,15,1,19,19,3,0,3,0,20,20,0,0,0,0,20,20,0,0,0,0,20,20,0,0,0,166,62,25,33.33,25,20,35,9.52,5,0,0,,25,0,5,0,0,,0,,2.67,1.11,228,62,,2,1,2,1,1,1,1,1,3,3,3,1,15,6,8,4,12,2,8,6,15,10,1,1,4,4,4,1,1,2,4,4,5,4,5,5,4,5,5,5,4,4,1,3,5,3,2,2,2,5,3,3,4,3,4,1.5,1.82,1.82,1.71,9.83,4.83,3.67,2.86,2.71,3,3,3.5,3,3.11,1.83,1.57,1.75,4.57,4,4.43,4.71,4.43,3.25,3.17,3,3,2.91,4.14,4.13,2.14,3.14,3.71,2.4,2.67,2.38,1,1.11,0.63,248,5.67,2,0.33,3.33,0,0,0,0,0.67592,-0.61494,0.97433,1.05144,0.14052,1.87132,0.90459,0.92976,-0.27044,1.3707,-0.10871,1.55311
372,16,1,2,2,1,1,2,3,1,2,3,3,2,3,4,1,2,1,2,3,2,1,4,1,4,4,4,3,4,4,2,4,3,3,3,2,4,1,4,3,1,4,5,5,5,6,1,3,1,1,4,1,1,6,3,5,3,2,3,4,3,2,4,3,2,1,1,2,2,2,1,1,3,4,2,1,2,2,2,4,1,4,3,4,4,1,4,3,2,3,1,3,4,4,4,3,3,1,1,4,4,2,1,4,4,4,4,4,4,3,4,1,1,4,3,4,4,1,2,3,5,5,4,1,1,5,4,1,2,1,3,4,3,5,1,5,1,4,1,4,1,3,3,2,1,1,1,5,2,1,2,3,5,1,5,4,5,1,1,5,5,1,1,2,3,4,3,1,4,4,1,1,1,1,1,2,1,5,5,999,2,1,1,5,5,1,5,5,5,1,5,5,5,1,5,2,5,1,5,3,4,5,4,5,2,7,7,7,6,14,23,18,9,9,15,5,25,45,20,25,18,2,29,54,27,27,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,30,60,30,30,20,0,0,60,30,30,20,0,30,60,30,30,0,20,20,0,0,0,227,241,30,50,75,44.44,90,50,100,50,100,50,100,50,100,50,100,50,100,50,17.67,26.22,468,241,,3,4,3,4,3,3,4,4,1,4,1,4,12,4,25,25,18,3,4,4,6,6,12,20,3,1,1,2,5,2,5,2,1,1,5,5,3,3,4,5,4,3,1,2,5,1,1,1,1,5,1,5,5,1,3,3.13,3,3.45,3.19,12.83,10.33,2.83,1.71,2.29,2,3.5,3.29,2.33,2.56,2.92,3.57,3.19,2.86,3,2.43,3.14,2.86,3.38,2.17,3.5,2,2.73,3.86,1.14,2.14,3.43,4,15.9,17.67,19.13,23.6,26.22,28.38,488,13,20,20,18.67,30,30,0,0,-2.54957,0.16016,1.22091,-0.83815,0.89557,-0.77553,-2.62797,1.27388,1.34289,-1.22301,-0.41122,-0.56187
